"SKU","Manufacturer Id","Brand Name","Product Name","Long Description","Short Description","Category","SubCategory","Product Group","Thumb URL","Image URL","Buy Link","Keywords","Reviews","Retail Price","Sale Price","Brand Page Link","Brand Logo Image","Product Page View Tracking","Gender","Age Group","Store Identifier","Product Price Markdown","Variants XML","Medium Image URL","Product Content Widget","Google Categorization"
"114751","65021-0614","Gregory","Gregory Men's Stout 35 Pack","Small enough to fit in an overhead compartment, technical enough for alpine terrain, and boasting enough space for overnight trips, the Gregory Stout 35 is a loyal travel partner.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619323.png","http://i1.avlws.com/115/l619323.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619323&tt=df","","","111.73","111.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619323"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","male","adult","OUTLET","Y","<variants><variant><sku>114751</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003820456</detail_url></variant><variant><sku>1147510005</sku><upc>844930104564</upc><vendor_sku>65021-4632</vendor_sku><size>M</size><color>Mojave Camo</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003821886</detail_url></variant><variant><sku>1147510004</sku><upc>844930088178</upc><vendor_sku>65020-1531</vendor_sku><size>L</size><color>Marine Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003821890</detail_url></variant><variant><sku>1147510002</sku><upc>411475100025</upc><vendor_sku>65020-0557</vendor_sku><size>L</size><color>Maple Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003821887</detail_url></variant><variant><sku>1147510006</sku><upc>844930104557</upc><vendor_sku>65020-4632</vendor_sku><size>L</size><color>Mojave Camo</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003821891</detail_url></variant><variant><sku>1147510008</sku><upc>411475100087</upc><vendor_sku>65021-0614</vendor_sku><size>M</size><color>Shadow Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890004336445</detail_url></variant></variants>","http://i1.avlws.com/115/m619323.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=114751&amp;link=&amp;tabs=-Details""></script>",""
"114772","68375-0421","Gregory","Gregory Women's Maya 10 Pack","Fitness hikers, mountain bikers and trail runners all love the women's Gregory Maya 10 pack, thanks to its sleek design, body-hugging BioSync suspension and helmet-compatible exterior pocket.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619674.png","http://i1.avlws.com/115/l619674.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619674&tt=df","","","63.73","63.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619674"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>114772</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829680</detail_url></variant><variant><sku>1147720001</sku><upc>844930099815</upc><vendor_sku>68375-0421</vendor_sku><size>NONE</size><color>Apple Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829912</detail_url></variant></variants>","http://i1.avlws.com/115/m619674.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=114772&amp;link=&amp;tabs=-Details""></script>",""
"114773","68377-0421","Gregory","Gregory Women's Maya 22 Pack","The women's Gregory Maya 22 pack is built light and comfortable. This panel loading daypack holds plenty of gear for all of your done-in-a-day adventures.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619658.png","http://i1.avlws.com/115/l619658.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619658&tt=df","","","85.73","85.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619658"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>114773</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829679</detail_url></variant><variant><sku>1147730001</sku><upc>844930099877</upc><vendor_sku>68377-0421</vendor_sku><size>NONE</size><color>Apple Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829913</detail_url></variant></variants>","http://i1.avlws.com/115/m619658.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=114773&amp;link=&amp;tabs=-Details""></script>",""
"114774","68378-0421","Gregory","Gregory Women's Maya 5 Pack","Hike, bike, run and more. Whatever your outdoor passion is, the women's Gregory Maya 5 Pack is a minimalist gear hauler made for active movement in the outdoors.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619687.png","http://i1.avlws.com/115/l619687.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619687&tt=df","","","51.73","51.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619687"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>114774</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829693</detail_url></variant><variant><sku>1147740001</sku><upc>844930099907</upc><vendor_sku>68378-0421</vendor_sku><size>NONE</size><color>Apple Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003829932</detail_url></variant></variants>","http://i1.avlws.com/115/m619687.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=114774&amp;link=&amp;tabs=-Details""></script>",""
"115937","24530-6551","Marmot","Marmot Men's Calistoga Pack","Perfect for the nomad in you, the Marmot Calistoga pack stores everything from your laptop to your quick outdoor-mission essentials.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619209.png","http://i1.avlws.com/115/l619209.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619209&tt=df","","","43.73","43.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619209"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","male","adult","OUTLET","Y","<variants><variant><sku>115937</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003834749</detail_url></variant><variant><sku>1159370001</sku><upc>889169089190</upc><vendor_sku>24530-4606</vendor_sku><size>One Size</size><color>Green Spice/Green Sea</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003835012</detail_url></variant><variant><sku>1159370002</sku><upc>889169089206</upc><vendor_sku>24530-6551</vendor_sku><size>One Size</size><color>Rusted Orange/Mahogany</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003835016</detail_url></variant><variant><sku>1159370003</sku><upc>889169089176</upc><vendor_sku>24530-2999</vendor_sku><size>One Size</size><color>Vintage Navy/Cobalt Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890004080622</detail_url></variant></variants>","http://i1.avlws.com/115/m619209.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=115937&amp;link=&amp;tabs=-Details""></script>",""
"116296","013624-880-1-S/M","Osprey","Osprey Stratos 24 Pack","The updated Osprey Stratos 24 Pack continues to offer a full-featured, ultra-comfortable design in a versatile and ventilated daypack, and adds a simplified fit with upgraded style and materials.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619338.png","http://i1.avlws.com/115/l619338.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619338&tt=df","","","89.73","89.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619338"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","OUTLET","Y","<variants><variant><sku>116296</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003841147</detail_url></variant><variant><sku>1162960006</sku><upc>411629600067</upc><vendor_sku>013624-880-1-S/M</vendor_sku><size>S/M</size><color>Solar Flare Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845580</detail_url></variant></variants>","http://i1.avlws.com/115/m619338.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116296&amp;link=&amp;tabs=-Details""></script>",""
"116298","","Osprey","Osprey Men's Stratos 36 Pack","The updated Osprey Stratos 36 Pack continues to offer a full-featured, ultra-comfortable design in a versatile and ventilated daypack, and adds a simplified fit and upgraded style and materials.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619297.png","http://i1.avlws.com/115/l619297.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619297&tt=df","","","119.73","119.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619297"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","male","adult","OUTLET","Y","<variants><variant><sku>116298</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003841146</detail_url></variant><variant><sku>1162980001</sku><upc>411629800016</upc><vendor_sku>013636-532-1-S/M</vendor_sku><size>S/M</size><color>Anthracite Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845615</detail_url></variant></variants>","http://i1.avlws.com/115/m619297.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116298&amp;link=&amp;tabs=-Details""></script>",""
"116315","","Mountain Hardwear","Mountain Hardwear Rainshadow 36 OutDry Pack","The all-weather Mountain Hardwear Rainshadow 36 OutDry(R) pack is ideal for weekend adventurers who want to keep their gear secure and, best of all, dry.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s620127.png","http://i1.avlws.com/115/l620127.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=620127&tt=df","","","126.73","126.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=620127"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","OUTLET","Y","<variants><variant><sku>116315</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003881525</detail_url></variant><variant><sku>1163150001</sku><upc>411631500010</upc><vendor_sku>1649411967</vendor_sku><size>Regular</size><color>Thunderhead Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003881649</detail_url></variant></variants>","http://i1.avlws.com/115/m620127.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116315&amp;link=&amp;tabs=-Details""></script>",""
"116322","014622-512-1-S/M","Osprey","Osprey Talon 22 Pack","Updated with lighter weight and enhanced comfort, the The Osprey Talon 22 Pack excels at your done-in-a-day pursuits while accommodating a multitude of outdoor activities.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619358.png","http://i1.avlws.com/115/l619358.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619358&tt=df","","","74.73","74.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619358"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","OUTLET","Y","<variants><variant><sku>116322</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003841117</detail_url></variant><variant><sku>1163220001</sku><upc>411632200018</upc><vendor_sku>014622-512-1-S/M</vendor_sku><size>S/M</size><color>Onyx Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845676</detail_url></variant></variants>","http://i1.avlws.com/115/m619358.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116322&amp;link=&amp;tabs=-Details""></script>",""
"116323","","Osprey","Osprey Talon 33 Pack","The updated Osprey Talon 33 pack adds a lighter harness and more comfortable back panel to an already popular design. It excels at done-in-a-day pursuits, from quick trail hikes to alpine assaults.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619326.png","http://i1.avlws.com/115/l619326.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619326&tt=df","","","96.73","96.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619326"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","OUTLET","Y","<variants><variant><sku>116323</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003841153</detail_url></variant><variant><sku>1163230003</sku><upc>411632300039</upc><vendor_sku>014633-628-1-S/M</vendor_sku><size>S/M</size><color>Avatar Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845602</detail_url></variant><variant><sku>1163230007</sku><upc>411632300077</upc><vendor_sku>014633-810-1-S/M</vendor_sku><size>S/M</size><color>Flame Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003881660</detail_url></variant></variants>","http://i1.avlws.com/115/m619326.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116323&amp;link=&amp;tabs=-Details""></script>",""
"116328","023624-614-1-WX/S","Osprey","Osprey Women's Sirrus 24 Pack","With a simplified fit and choice of 2 torso sizes, the women's Osprey Sirrus 24 Pack offers ventilated comfort day-long hikes, rides and quick peak-bagging attempts.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619337.png","http://i1.avlws.com/115/l619337.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619337&tt=df","","","89.73","89.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619337"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>116328</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003841134</detail_url></variant><variant><sku>1163280005</sku><upc>411632800058</upc><vendor_sku>023624-614-1-WX/S</vendor_sku><size>XS/S</size><color>Summit Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845682</detail_url></variant></variants>","http://i1.avlws.com/115/m619337.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116328&amp;link=&amp;tabs=-Details""></script>",""
"116331","024620-522-1-WX/S","Osprey","Osprey Women's Tempest 20 Pack","With a women-specific fit, enhanced comfort and light weight, the The Osprey Tempest 20 Pack excels at your done-in-a-day pursuits while hauling your favorite outdoor toys.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s618268.png","http://i1.avlws.com/115/l618268.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=618268&tt=df","","","74.73","74.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=618268"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>116331</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003784109</detail_url></variant><variant><sku>1163310001</sku><upc>411633100010</upc><vendor_sku>024620-307-1-WX/S</vendor_sku><size>XS/S</size><color>Mystic Magenta</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845684</detail_url></variant><variant><sku>1163310003</sku><upc>411633100034</upc><vendor_sku>024620-522-1-WX/S</vendor_sku><size>XS/S</size><color>Stormcloud Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003845775</detail_url></variant></variants>","http://i1.avlws.com/115/m618268.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116331&amp;link=&amp;tabs=-Details""></script>",""
"116698","62376","Camelbak","CamelBak Women's Helena 22 Hydration Pack - 3 Liters","Equipped for all-day hikes, the women-specific CamelBak Helena 22 Hydration Pack features a 3-liter reservoir, side bottle pockets and a removable hipbelt for burly loads.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619184.png","http://i1.avlws.com/115/l619184.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619184&tt=df","","","74.73","74.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619184"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><sku>116698</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003834786</detail_url></variant><variant><sku>1166980001</sku><upc>411669800014</upc><vendor_sku>62376</vendor_sku><size>100 fl oz</size><color>Astral Aura/Violeta</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003834902</detail_url></variant></variants>","http://i1.avlws.com/115/m619184.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116698&amp;link=&amp;tabs=-Details""></script>",""
"116706","62197","Camelbak","CamelBak Men's Pursuit 24 LR Hydration Pack - 3 Liters","The CamelBak Pursuit 24 LR Hydration Pack is light and stable for done-in-a-day adventures. Its lumbar reservoir transfers weight to the waist, lowers your center of gravity and maximizes comfort.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s618386.png","http://i1.avlws.com/115/l618386.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=618386&tt=df","","","111.73","111.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=618386"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","male","adult","OUTLET","Y","<variants><variant><sku>116706</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003790856</detail_url></variant><variant><sku>1167060001</sku><upc>411670600016</upc><vendor_sku>62197</vendor_sku><size>100 fl oz</size><color>Gunmetal/Lime Punch</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003791561</detail_url></variant></variants>","http://i1.avlws.com/115/m618386.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116706&amp;link=&amp;tabs=-Details""></script>",""
"116776","","Osprey","Osprey Talon 18 Pack","Perfect for day hikes or adventure races, the top-loading Osprey Talon 18 Pack offers a lightweight, ventilated harness and comfortable back panel in a technical and durable design.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619975.png","http://i1.avlws.com/115/l619975.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619975&tt=df","","","66.73","66.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619975"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","OUTLET","Y","<variants><variant><sku>116776</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003784104</detail_url></variant><variant><sku>1167760002</sku><upc>411677600026</upc><vendor_sku>014618-512-2-M/L</vendor_sku><size>M/L</size><color>Onyx Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003786396</detail_url></variant><variant><sku>1167760005</sku><upc>411677600057</upc><vendor_sku>014618-748-1-S/M</vendor_sku><size>S/M</size><color>Shamrock Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003883631</detail_url></variant><variant><sku>1167760008</sku><upc>411677600088</upc><vendor_sku>014618-810-2-M/L</vendor_sku><size>M/L</size><color>Flame Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003786417</detail_url></variant><variant><sku>1167760006</sku><upc>411677600064</upc><vendor_sku>014618-748-2-M/L</vendor_sku><size>M/L</size><color>Shamrock Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003883632</detail_url></variant><variant><sku>1167760001</sku><upc>411677600019</upc><vendor_sku>014618-512-1-S/M</vendor_sku><size>S/M</size><color>Onyx Black</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003821741</detail_url></variant><variant><sku>1167760007</sku><upc>411677600071</upc><vendor_sku>014618-810-1-S/M</vendor_sku><size>S/M</size><color>Flame Orange</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003881564</detail_url></variant></variants>","http://i1.avlws.com/115/m619975.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116776&amp;link=&amp;tabs=-Details""></script>",""
"116778","","Osprey","Osprey Women's Tempest 16 Pack","Built for light, fast peak bagging or day hikes, the Osprey Tempest 16 pack features a women-specific design.","","Camping And Hiking","Hiking Backpacks","Daypacks","http://i1.avlws.com/115/s619881.png","http://i1.avlws.com/115/l619881.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=619881&tt=df","","","66.73","66.73","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=619881"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","female","adult","OUTLET","Y","<variants><variant><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890003784102</detail_url></variant></variants>","http://i1.avlws.com/115/m619881.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=116778&amp;link=&amp;tabs=-Details""></script>",""
